commercial_area,time,total_sales
창동역 2번,06-11,273674421.0
창동역 2번,11-14,1265876233.0
창동역 2번,14-17,946486693.0
창동역 2번,17-21,3729913514.0
창동역 2번,21-24,2077102715.0
창동역상점가,00-06,2474451724.0
창동역상점가,06-11,538670104.0
창동역상점가,11-14,3350432225.0
창동역상점가,14-17,2093860283.0
창동역상점가,17-21,11104699403.0
창동역상점가,21-24,6782579146.0
창동중학교,00-06,0.0
창동중학교,06-11,5352404.0
창동중학교,11-14,1072675728.0
창동중학교,14-17,325750788.0
창동중학교,17-21,870392066.0
창동중학교,21-24,153367561.0
창신1동주민센터,00-06,0.0
창신1동주민센터,06-11,4036030.0
창신1동주민센터,11-14,118007842.0
창신1동주민센터,14-17,66301656.0
창신1동주민센터,17-21,181853151.0
창신1동주민센터,21-24,77567948.0
창신골목시장,00-06,661329878.0
창신골목시장,06-11,454578362.0
창신골목시장,11-14,2189846188.0
창신골목시장,14-17,2314431441.0
창신골목시장,17-21,6145725500.0
창신골목시장,21-24,2293092839.0
창신역 4번,00-06,14859360.0
창신역 4번,06-11,43574133.0
창신역 4번,11-14,593999704.0
창신역 4번,14-17,185040377.0
창신역 4번,17-21,308703162.0
창신역 4번,21-24,62248082.0
천동초등학교,00-06,6308860.0
천동초등학교,06-11,54726684.0
천동초등학교,11-14,317068826.0
천동초등학교,14-17,141434992.0
천동초등학교,17-21,204832295.0
천동초등학교,21-24,21071274.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",00-06,44365942.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",06-11,30895897.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",11-14,75449529.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",14-17,58732476.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",17-21,410243065.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",21-24,247981058.0
천일초등학교,00-06,5490036.0
천일초등학교,06-11,2084439.0
천일초등학교,11-14,26531841.0
천일초등학교,14-17,7882346.0
천일초등학교,17-21,28557940.0
천일초등학교,21-24,13042133.0
천호1동주민센터,00-06,1954716.0
천호1동주민센터,06-11,23718873.0
천호1동주민센터,11-14,95447803.0
천호1동주민센터,14-17,73926298.0
천호1동주민센터,17-21,231555873.0
천호1동주민센터,21-24,73338819.0
천호공원(해공체육문화센터),00-06,126097181.0
천호공원(해공체육문화센터),06-11,1138932416.0
천호공원(해공체육문화센터),11-14,2655285342.0
천호공원(해공체육문화센터),14-17,1682182413.0
천호공원(해공체육문화센터),17-21,3139372651.0
천호공원(해공체육문화센터),21-24,821372416.0
천호역,00-06,3531089421.0
천호역,06-11,2000727202.0
천호역,11-14,11314781695.0
천호역,14-17,6715062477.0
천호역,17-21,22444525215.0
천호역,21-24,12642230428.0
천호역 1번(천호문구완구거리),00-06,64145879.0
천호역 1번(천호문구완구거리),06-11,73900362.0
천호역 1번(천호문구완구거리),11-14,1342843456.0
천호역 1번(천호문구완구거리),14-17,466687590.0
천호역 1번(천호문구완구거리),17-21,1844909774.0
천호역 1번(천호문구완구거리),21-24,426777106.0
천호역 6번,00-06,352908489.0
천호역 6번,06-11,121446642.0
천호역 6번,11-14,1378329180.0
천호역 6번,14-17,586609805.0
천호역 6번,17-21,2043686326.0
천호역 6번,21-24,1183978871.0
천호지구대(천호동자전거거리),00-06,95566870.0
천호지구대(천호동자전거거리),06-11,140062216.0
천호지구대(천호동자전거거리),11-14,1094356092.0
천호지구대(천호동자전거거리),14-17,605409310.0
천호지구대(천호동자전거거리),17-21,3429860946.0
천호지구대(천호동자전거거리),21-24,1132795329.0
천호초등학교,00-06,128564.0
천호초등학교,06-11,34365271.0
천호초등학교,11-14,189089420.0
천호초등학교,14-17,139329313.0
천호초등학교,17-21,450322076.0
천호초등학교,21-24,144734778.0
천호태영아파트,00-06,62566931.0
천호태영아파트,06-11,62486635.0
천호태영아파트,11-14,99664967.0
천호태영아파트,14-17,186254524.0
천호태영아파트,17-21,939524491.0
천호태영아파트,21-24,404187816.0
청계산원터골,00-06,2066035.0
청계산원터골,06-11,247934470.0
청계산원터골,11-14,1310785625.0
청계산원터골,14-17,967574503.0
청계산원터골,17-21,853424327.0
청계산원터골,21-24,76267114.0
청계산입구역 2번(내곡동주민센터),00-06,0.0
청계산입구역 2번(내곡동주민센터),06-11,68581430.0
청계산입구역 2번(내곡동주민센터),11-14,2785607861.0
청계산입구역 2번(내곡동주민센터),14-17,1147537554.0
청계산입구역 2번(내곡동주민센터),17-21,1610976367.0
청계산입구역 2번(내곡동주민센터),21-24,14599644.0
청계천공구상가,00-06,972515806.0
청계천공구상가,06-11,20529004.0
청계천공구상가,11-14,400519419.0
청계천공구상가,14-17,503390611.0
청계천공구상가,17-21,4248793069.0
청계천공구상가,21-24,5626675202.0
청계천박물관,00-06,0.0
청계천박물관,06-11,37087238.0
청계천박물관,11-14,343330933.0
청계천박물관,14-17,82941600.0
청계천박물관,17-21,119769286.0
청계천박물관,21-24,0.0
청구역 1번,00-06,36969805.0
청구역 1번,06-11,169132228.0
청구역 1번,11-14,767447214.0
청구역 1번,14-17,379985515.0
청구역 1번,17-21,1373509730.0
청구역 1번,21-24,638101683.0
청구역 3번,00-06,145668700.0
청구역 3번,06-11,187599485.0
청구역 3번,11-14,1191245972.0
청구역 3번,14-17,650768635.0
청구역 3번,17-21,2276909859.0
청구역 3번,21-24,915427006.0
청담근린공원,00-06,0.0
청담근린공원,06-11,10881693.0
청담근린공원,11-14,70229110.0
청담근린공원,14-17,29623980.0
청담근린공원,17-21,6730096.0
청담근린공원,21-24,0.0
청담사거리(청담동명품거리),00-06,9306628279.0
청담사거리(청담동명품거리),06-11,3722188232.0
청담사거리(청담동명품거리),11-14,20552191127.0
청담사거리(청담동명품거리),14-17,9417663245.0
청담사거리(청담동명품거리),17-21,35903651760.0
청담사거리(청담동명품거리),21-24,30365919846.0
청담삼익시장,00-06,0.0
청담삼익시장,06-11,963928178.0
청담삼익시장,11-14,1715947309.0
청담삼익시장,14-17,173418560.0
청담삼익시장,17-21,850111610.0
청담삼익시장,21-24,591555339.0
청담역 12번,00-06,0.0
청담역 12번,06-11,30296362.0
청담역 12번,11-14,69028217.0
청담역 12번,14-17,38178742.0
청담역 12번,17-21,16878292.0
청담역 12번,21-24,0.0
청량리농수산물시장,00-06,46281674.0
청량리농수산물시장,06-11,156630682.0
청량리농수산물시장,11-14,962184104.0
청량리농수산물시장,14-17,622637904.0
청량리농수산물시장,17-21,408662442.0
청량리농수산물시장,21-24,41530284.0
청량리수산시장,00-06,0.0
청량리수산시장,06-11,0.0
청량리수산시장,11-14,2547885.0
청량리수산시장,14-17,668152.0
청량리수산시장,17-21,0.0
청량리수산시장,21-24,0.0
청량리역(청량리),00-06,1234225289.0
청량리역(청량리),06-11,1273369394.0
청량리역(청량리),11-14,7350137436.0
청량리역(청량리),14-17,4152762977.0
청량리역(청량리),17-21,11206548018.0
청량리역(청량리),21-24,4560402589.0
청량리전통시장,00-06,676260638.0
청량리전통시장,06-11,1096908561.0
청량리전통시장,11-14,5915118139.0
청량리전통시장,14-17,5555292831.0
청량리전통시장,17-21,10205245551.0
청량리전통시장,21-24,2453713437.0
청량리종합시장,00-06,3538083.0
청량리종합시장,06-11,68988746.0
청량리종합시장,11-14,1071542278.0
청량리종합시장,14-17,790031391.0
청량리종합시장,17-21,1012612479.0
청량리종합시장,21-24,166902560.0
청량리청과물시장,00-06,330561857.0
청량리청과물시장,06-11,785070051.0
청량리청과물시장,11-14,5339404571.0
청량리청과물시장,14-17,3541702523.0
청량리청과물시장,17-21,5733587187.0
청량리청과물시장,21-24,1477349863.0
청량종합도매시장,00-06,29068660.0
청량종합도매시장,06-11,5690072.0
청량종합도매시장,11-14,44098811.0
청량종합도매시장,14-17,63670381.0
청량종합도매시장,17-21,245641488.0
청량종합도매시장,21-24,121130172.0
청량초등학교,00-06,0.0
청량초등학교,06-11,42622270.0
청량초등학교,11-14,121968118.0
청량초등학교,14-17,66858412.0
청량초등학교,17-21,88555798.0
청량초등학교,21-24,408373.0
청룡동주민센터,00-06,4880965.0
청룡동주민센터,06-11,23888212.0
청룡동주민센터,11-14,430545082.0
청룡동주민센터,14-17,209004846.0
청룡동주민센터,17-21,764769812.0
청룡동주민센터,21-24,171812686.0
청림동주민센터(상도중학교),00-06,27516646.0
청림동주민센터(상도중학교),06-11,0.0
청림동주민센터(상도중학교),11-14,1605326.0
청림동주민센터(상도중학교),14-17,870494.0
청림동주민센터(상도중학교),17-21,14165303.0
청림동주민센터(상도중학교),21-24,45288281.0
청와대사랑채,00-06,8876489.0
청와대사랑채,06-11,37825726.0
청와대사랑채,11-14,1131576011.0
청와대사랑채,14-17,907301797.0
청와대사랑채,17-21,1190295888.0
청와대사랑채,21-24,419877178.0
체부동홍종문가옥,00-06,0.0
체부동홍종문가옥,06-11,0.0
체부동홍종문가옥,11-14,36767976.0
체부동홍종문가옥,14-17,53285986.0
체부동홍종문가옥,17-21,50532845.0
체부동홍종문가옥,21-24,4043223.0
"총신대입구역(이수, 총신대)",00-06,7489725684.0
"총신대입구역(이수, 총신대)",06-11,3529980093.0
"총신대입구역(이수, 총신대)",11-14,20284623191.0
"총신대입구역(이수, 총신대)",14-17,13143182705.0
"총신대입구역(이수, 총신대)",17-21,48845029390.0
"총신대입구역(이수, 총신대)",21-24,26216998222.0
총신대학교,00-06,0.0
총신대학교,06-11,0.0
총신대학교,11-14,7250371.0
총신대학교,14-17,3586515.0
총신대학교,17-21,238969.0
총신대학교,21-24,0.0
촬영소사거리,00-06,161267363.0
촬영소사거리,06-11,259150959.0
촬영소사거리,11-14,1658629322.0
촬영소사거리,14-17,523270149.0
촬영소사거리,17-21,1587687198.0
촬영소사거리,21-24,536870479.0
충무로역,00-06,3389397373.0
충무로역,06-11,3558880037.0
충무로역,11-14,40002606689.0
충무로역,14-17,9728803932.0
충무로역,17-21,37517348216.0
충무로역,21-24,15561493438.0
충무초등학교,00-06,1456923.0
충무초등학교,06-11,137691483.0
충무초등학교,11-14,1698668965.0
충무초등학교,14-17,324499601.0
충무초등학교,17-21,694174155.0
충무초등학교,21-24,101268154.0
충신시장옆,00-06,212334188.0
충신시장옆,06-11,79804492.0
충신시장옆,11-14,710754106.0
충신시장옆,14-17,90501590.0
충신시장옆,17-21,494648035.0
충신시장옆,21-24,260216031.0
충정로역,00-06,20815343.0
충정로역,06-11,498696153.0
충정로역,11-14,6281844411.0
충정로역,14-17,852499339.0
충정로역,17-21,2769196575.0
충정로역,21-24,1046293034.0
충정로역 3번,00-06,233870259.0
충정로역 3번,06-11,459085054.0
충정로역 3번,11-14,2416179583.0
충정로역 3번,14-17,355333857.0
충정로역 3번,17-21,2157453092.0
충정로역 3번,21-24,945589956.0
충정로역 6번,00-06,68614590.0
충정로역 6번,06-11,32147530.0
충정로역 6번,11-14,1694632044.0
충정로역 6번,14-17,192074083.0
충정로역 6번,17-21,2325253076.0
충정로역 6번,21-24,1288913538.0
충정로현대아파트,00-06,4426844.0
충정로현대아파트,06-11,34414761.0
충정로현대아파트,11-14,1355919540.0
충정로현대아파트,14-17,158478041.0
충정로현대아파트,17-21,990746051.0
충정로현대아파트,21-24,156507103.0
코엑스,00-06,243888076.0
코엑스,06-11,2024820490.0
코엑스,11-14,16933805351.0
코엑스,14-17,13170696246.0
코엑스,17-21,18025105785.0
코엑스,21-24,3821006759.0
큰굴다리,00-06,6171869.0
큰굴다리,06-11,7429179.0
큰굴다리,11-14,71113988.0
큰굴다리,14-17,46722396.0
큰굴다리,17-21,329355871.0
큰굴다리,21-24,122045666.0
태능엔터피아(태릉시장),00-06,7054006.0
태능엔터피아(태릉시장),06-11,3244966.0
태능엔터피아(태릉시장),11-14,112763266.0
태능엔터피아(태릉시장),14-17,66321992.0
태능엔터피아(태릉시장),17-21,226975936.0
태능엔터피아(태릉시장),21-24,76223754.0
태릉시장 특화거리,00-06,276049130.0
태릉시장 특화거리,06-11,89673176.0
태릉시장 특화거리,11-14,458235737.0
태릉시장 특화거리,14-17,665649136.0
태릉시장 특화거리,17-21,3666199637.0
태릉시장 특화거리,21-24,2233717224.0
태릉입구역,00-06,1452625816.0
태릉입구역,06-11,698764446.0
태릉입구역,11-14,5190789806.0
태릉입구역,14-17,2834163911.0
태릉입구역,17-21,9841919578.0
태릉입구역,21-24,4917718022.0
태릉입구역 4번,00-06,32697890.0
태릉입구역 4번,06-11,27990961.0
태릉입구역 4번,11-14,296557859.0
태릉입구역 4번,14-17,172492909.0
태릉입구역 4번,17-21,403477986.0
태릉입구역 4번,21-24,167194164.0
텃골근린공원,00-06,27089784.0
텃골근린공원,06-11,41659390.0
텃골근린공원,11-14,219542370.0
텃골근린공원,14-17,142779690.0
텃골근린공원,17-21,297426252.0
텃골근린공원,21-24,146115354.0
테크노상가(엘리시움),00-06,0.0
테크노상가(엘리시움),06-11,9960643.0
테크노상가(엘리시움),11-14,1199213555.0
테크노상가(엘리시움),14-17,232815677.0
테크노상가(엘리시움),17-21,325218966.0
테크노상가(엘리시움),21-24,35057478.0
통인시장,00-06,23901114.0
통인시장,06-11,597818509.0
통인시장,11-14,3670399062.0
통인시장,14-17,3162111265.0
통인시장,17-21,4461619825.0
통인시장,21-24,1653646397.0
퇴계로5가,00-06,3235366.0
퇴계로5가,06-11,422333152.0
퇴계로5가,11-14,2979824191.0
퇴계로5가,14-17,1013822013.0
퇴계로5가,17-21,1144739419.0
퇴계로5가,21-24,108193497.0
투구봉어린이공원,00-06,0.0
투구봉어린이공원,06-11,5999562.0
투구봉어린이공원,11-14,242238543.0
투구봉어린이공원,14-17,70871772.0
투구봉어린이공원,17-21,42204375.0
투구봉어린이공원,21-24,2733240.0
평창동동측,00-06,0.0
평창동동측,06-11,5936683.0
평창동동측,11-14,463437270.0
평창동동측,14-17,200429429.0
평창동동측,17-21,154952521.0
평창동동측,21-24,3957348.0
평창동서측,00-06,36081942.0
평창동서측,06-11,286689380.0
평창동서측,11-14,596258696.0
평창동서측,14-17,466969375.0
평창동서측,17-21,549023317.0
평창동서측,21-24,123981041.0
포방터시장,00-06,38732684.0
포방터시장,06-11,80018647.0
포방터시장,11-14,897508339.0
포방터시장,14-17,466093029.0
포방터시장,17-21,894629611.0
포방터시장,21-24,256738926.0
포스코사거리,00-06,12026085118.0
포스코사거리,06-11,9311931573.0
포스코사거리,11-14,90688235900.0
포스코사거리,14-17,15649608539.0
포스코사거리,17-21,67831258753.0
포스코사거리,21-24,39872715545.0
포이사거리(삼호물산),00-06,3007172895.0
포이사거리(삼호물산),06-11,4184772070.0
포이사거리(삼호물산),11-14,30560673718.0
포이사거리(삼호물산),14-17,6402587953.0
포이사거리(삼호물산),17-21,26546167374.0
포이사거리(삼호물산),21-24,11380300517.0
포이초등학교(개포목련어린이공원),00-06,381290733.0
포이초등학교(개포목련어린이공원),06-11,93215870.0
포이초등학교(개포목련어린이공원),11-14,1357948402.0
포이초등학교(개포목련어린이공원),14-17,475173479.0
포이초등학교(개포목련어린이공원),17-21,853578881.0
포이초등학교(개포목련어린이공원),21-24,623212495.0
푸른동산공원,00-06,28811879.0
푸른동산공원,06-11,158708110.0
