commercial_area,week,total_sales
송천초등학교,SATURDAY,273260338.0
송천초등학교,SUNDAY,58629636.0
송파나루역,MONDAY,979540560.0
송파나루역,TUESDAY,1025310507.0
송파나루역,WEDNESDAY,1039907391.0
송파나루역,THURSDAY,1082186638.0
송파나루역,FRIDAY,1271536045.0
송파나루역,SATURDAY,1852398207.0
송파나루역,SUNDAY,1585369852.0
송파나루역 1번(송리단길),MONDAY,5171395204.0
송파나루역 1번(송리단길),TUESDAY,5366708381.0
송파나루역 1번(송리단길),WEDNESDAY,6169520274.0
송파나루역 1번(송리단길),THURSDAY,6144662918.0
송파나루역 1번(송리단길),FRIDAY,7425776165.0
송파나루역 1번(송리단길),SATURDAY,9782917016.0
송파나루역 1번(송리단길),SUNDAY,7685716494.0
송파나루역 2번,MONDAY,3426933858.0
송파나루역 2번,TUESDAY,3715790365.0
송파나루역 2번,WEDNESDAY,3857551555.0
송파나루역 2번,THURSDAY,3886288469.0
송파나루역 2번,FRIDAY,4755092064.0
송파나루역 2번,SATURDAY,6536205395.0
송파나루역 2번,SUNDAY,4511540003.0
송파나루역 3번,MONDAY,103108232.0
송파나루역 3번,TUESDAY,101943931.0
송파나루역 3번,WEDNESDAY,92964784.0
송파나루역 3번,THURSDAY,93101820.0
송파나루역 3번,FRIDAY,103903599.0
송파나루역 3번,SATURDAY,36155262.0
송파나루역 3번,SUNDAY,45510254.0
송파사거리(송파역),MONDAY,2308397978.0
송파사거리(송파역),TUESDAY,2346560077.0
송파사거리(송파역),WEDNESDAY,2449312217.0
송파사거리(송파역),THURSDAY,2454173394.0
송파사거리(송파역),FRIDAY,2819532003.0
송파사거리(송파역),SATURDAY,3228054869.0
송파사거리(송파역),SUNDAY,2701729812.0
송파역 2번,MONDAY,53013752.0
송파역 2번,TUESDAY,74919532.0
송파역 2번,WEDNESDAY,65107081.0
송파역 2번,THURSDAY,80974840.0
송파역 2번,FRIDAY,97554146.0
송파역 2번,SATURDAY,70012742.0
송파역 2번,SUNDAY,49974618.0
송파책박물관,MONDAY,119263309.0
송파책박물관,TUESDAY,127804044.0
송파책박물관,WEDNESDAY,116951502.0
송파책박물관,THURSDAY,121793615.0
송파책박물관,FRIDAY,123119607.0
송파책박물관,SATURDAY,98908882.0
송파책박물관,SUNDAY,52159079.0
송화벽화시장(송화골목시장),MONDAY,1577072082.0
송화벽화시장(송화골목시장),TUESDAY,1614649550.0
송화벽화시장(송화골목시장),WEDNESDAY,1594248353.0
송화벽화시장(송화골목시장),THURSDAY,1541105068.0
송화벽화시장(송화골목시장),FRIDAY,1896377364.0
송화벽화시장(송화골목시장),SATURDAY,2228263660.0
송화벽화시장(송화골목시장),SUNDAY,1275008810.0
수궁동주민센터,MONDAY,596684989.0
수궁동주민센터,TUESDAY,661892355.0
수궁동주민센터,WEDNESDAY,612242315.0
수궁동주민센터,THURSDAY,603636970.0
수궁동주민센터,FRIDAY,711731034.0
수궁동주민센터,SATURDAY,783527134.0
수궁동주민센터,SUNDAY,128465499.0
수락산디자인거리,MONDAY,3851236418.0
수락산디자인거리,TUESDAY,4136661553.0
수락산디자인거리,WEDNESDAY,4330282101.0
수락산디자인거리,THURSDAY,4346167521.0
수락산디자인거리,FRIDAY,4919163108.0
수락산디자인거리,SATURDAY,6723867985.0
수락산디자인거리,SUNDAY,5984382316.0
수락산역 4번,MONDAY,2128956719.0
수락산역 4번,TUESDAY,2324548145.0
수락산역 4번,WEDNESDAY,2428884743.0
수락산역 4번,THURSDAY,2449217928.0
수락산역 4번,FRIDAY,2827720176.0
수락산역 4번,SATURDAY,3051197306.0
수락산역 4번,SUNDAY,2254010601.0
수색성당,MONDAY,238226322.0
수색성당,TUESDAY,263871265.0
수색성당,WEDNESDAY,240044105.0
수색성당,THURSDAY,248280693.0
수색성당,FRIDAY,273910685.0
수색성당,SATURDAY,428460571.0
수색성당,SUNDAY,328937930.0
수서역,MONDAY,8669641942.0
수서역,TUESDAY,9156932862.0
수서역,WEDNESDAY,8754929293.0
수서역,THURSDAY,9085615637.0
수서역,FRIDAY,9750360858.0
수서역,SATURDAY,6281229103.0
수서역,SUNDAY,4078114029.0
수송초등학교,MONDAY,1007649858.0
수송초등학교,TUESDAY,1018293338.0
수송초등학교,WEDNESDAY,1104392276.0
수송초등학교,THURSDAY,1067966886.0
수송초등학교,FRIDAY,1324968820.0
수송초등학교,SATURDAY,1396886871.0
수송초등학교,SUNDAY,1128643677.0
수유1동주민센터,MONDAY,299359928.0
수유1동주민센터,TUESDAY,306427136.0
수유1동주민센터,WEDNESDAY,310908859.0
수유1동주민센터,THURSDAY,317409087.0
수유1동주민센터,FRIDAY,361127653.0
수유1동주민센터,SATURDAY,413404445.0
수유1동주민센터,SUNDAY,343767864.0
수유동우체국,MONDAY,671866615.0
수유동우체국,TUESDAY,566161311.0
수유동우체국,WEDNESDAY,651423231.0
수유동우체국,THURSDAY,552684954.0
수유동우체국,FRIDAY,602798910.0
수유동우체국,SATURDAY,915443201.0
수유동우체국,SUNDAY,908958551.0
수유북부시장옆,MONDAY,149716868.0
수유북부시장옆,TUESDAY,129837304.0
수유북부시장옆,WEDNESDAY,169352254.0
수유북부시장옆,THURSDAY,156128272.0
수유북부시장옆,FRIDAY,166869993.0
수유북부시장옆,SATURDAY,189824061.0
수유북부시장옆,SUNDAY,161102966.0
수유시장옆,MONDAY,363305386.0
수유시장옆,TUESDAY,387686150.0
수유시장옆,WEDNESDAY,495152736.0
수유시장옆,THURSDAY,462152034.0
수유시장옆,FRIDAY,517151286.0
수유시장옆,SATURDAY,646013677.0
수유시장옆,SUNDAY,247222444.0
수유역,MONDAY,19142122330.0
수유역,TUESDAY,20799872251.0
수유역,WEDNESDAY,21296300016.0
수유역,THURSDAY,20733925323.0
수유역,FRIDAY,25159684624.0
수유역,SATURDAY,32174082222.0
수유역,SUNDAY,25641350032.0
수유역 2번,MONDAY,485337829.0
수유역 2번,TUESDAY,475202069.0
수유역 2번,WEDNESDAY,412334111.0
수유역 2번,THURSDAY,429499880.0
수유역 2번,FRIDAY,470311648.0
수유역 2번,SATURDAY,500604502.0
수유역 2번,SUNDAY,386146563.0
"수유전통시장(수유시장, 수유골목시장)",MONDAY,1142459031.0
"수유전통시장(수유시장, 수유골목시장)",TUESDAY,1148284863.0
"수유전통시장(수유시장, 수유골목시장)",WEDNESDAY,1038949653.0
"수유전통시장(수유시장, 수유골목시장)",THURSDAY,1178065699.0
"수유전통시장(수유시장, 수유골목시장)",FRIDAY,1538767909.0
"수유전통시장(수유시장, 수유골목시장)",SATURDAY,1863438721.0
"수유전통시장(수유시장, 수유골목시장)",SUNDAY,1547634999.0
수유중앙골목시장(수유중앙시장),MONDAY,331459651.0
수유중앙골목시장(수유중앙시장),TUESDAY,454238335.0
수유중앙골목시장(수유중앙시장),WEDNESDAY,436055883.0
수유중앙골목시장(수유중앙시장),THURSDAY,457956448.0
수유중앙골목시장(수유중앙시장),FRIDAY,449312173.0
수유중앙골목시장(수유중앙시장),SATURDAY,440904419.0
수유중앙골목시장(수유중앙시장),SUNDAY,288479874.0
수유초등학교,MONDAY,787436113.0
수유초등학교,TUESDAY,953831357.0
수유초등학교,WEDNESDAY,945147110.0
수유초등학교,THURSDAY,881304476.0
수유초등학교,FRIDAY,1036190728.0
수유초등학교,SATURDAY,1140988764.0
수유초등학교,SUNDAY,1135772958.0
수일시장,MONDAY,341361013.0
수일시장,TUESDAY,401342812.0
수일시장,WEDNESDAY,309305838.0
수일시장,THURSDAY,344169128.0
수일시장,FRIDAY,394687463.0
수일시장,SATURDAY,336976683.0
수일시장,SUNDAY,61743040.0
수족관거리,MONDAY,32793978.0
수족관거리,TUESDAY,41438736.0
수족관거리,WEDNESDAY,51084119.0
수족관거리,THURSDAY,59242850.0
수족관거리,FRIDAY,72477225.0
수족관거리,SATURDAY,61002993.0
수족관거리,SUNDAY,37416560.0
숙대입구,MONDAY,5637485493.0
숙대입구,TUESDAY,6232947560.0
숙대입구,WEDNESDAY,6199493718.0
숙대입구,THURSDAY,6274960655.0
숙대입구,FRIDAY,6080504248.0
숙대입구,SATURDAY,4903492363.0
숙대입구,SUNDAY,4870378415.0
숙대입구역 1번,MONDAY,818758189.0
숙대입구역 1번,TUESDAY,826066705.0
숙대입구역 1번,WEDNESDAY,831306406.0
숙대입구역 1번,THURSDAY,826354125.0
숙대입구역 1번,FRIDAY,1022434629.0
숙대입구역 1번,SATURDAY,595762504.0
숙대입구역 1번,SUNDAY,384061469.0
"숙대입구역(남영역, 남영동)",MONDAY,2860928165.0
"숙대입구역(남영역, 남영동)",TUESDAY,3092166869.0
"숙대입구역(남영역, 남영동)",WEDNESDAY,3237111207.0
"숙대입구역(남영역, 남영동)",THURSDAY,3335033938.0
"숙대입구역(남영역, 남영동)",FRIDAY,3757858820.0
"숙대입구역(남영역, 남영동)",SATURDAY,3292226403.0
"숙대입구역(남영역, 남영동)",SUNDAY,2591629998.0
숭곡초등학교,MONDAY,1157494889.0
숭곡초등학교,TUESDAY,1159380598.0
숭곡초등학교,WEDNESDAY,1215140383.0
숭곡초등학교,THURSDAY,1201531044.0
숭곡초등학교,FRIDAY,1303732079.0
숭곡초등학교,SATURDAY,1417541853.0
숭곡초등학교,SUNDAY,1233778130.0
숭실대입구역 1번,MONDAY,1359259785.0
숭실대입구역 1번,TUESDAY,1548075722.0
숭실대입구역 1번,WEDNESDAY,1460711903.0
숭실대입구역 1번,THURSDAY,1525312406.0
숭실대입구역 1번,FRIDAY,1799911712.0
숭실대입구역 1번,SATURDAY,1710516242.0
숭실대입구역 1번,SUNDAY,969664364.0
숭실대입구역 4번,MONDAY,2774324383.0
숭실대입구역 4번,TUESDAY,2874729885.0
숭실대입구역 4번,WEDNESDAY,2792978970.0
숭실대입구역 4번,THURSDAY,2711133378.0
숭실대입구역 4번,FRIDAY,2572615761.0
숭실대입구역 4번,SATURDAY,2300198001.0
숭실대입구역 4번,SUNDAY,1334667994.0
숭인시장,MONDAY,1004268929.0
숭인시장,TUESDAY,1075226791.0
숭인시장,WEDNESDAY,968128834.0
숭인시장,THURSDAY,1062806641.0
숭인시장,FRIDAY,1267555244.0
숭인시장,SATURDAY,1361967946.0
숭인시장,SUNDAY,864034645.0
시립대앞사거리,MONDAY,348328972.0
시립대앞사거리,TUESDAY,401201739.0
시립대앞사거리,WEDNESDAY,412690400.0
시립대앞사거리,THURSDAY,436168202.0
시립대앞사거리,FRIDAY,456388283.0
시립대앞사거리,SATURDAY,466230677.0
시립대앞사거리,SUNDAY,334401878.0
시립서북병원,MONDAY,727487269.0
시립서북병원,TUESDAY,794955516.0
시립서북병원,WEDNESDAY,656950474.0
시립서북병원,THURSDAY,790978022.0
시립서북병원,FRIDAY,868394427.0
시립서북병원,SATURDAY,811998248.0
시립서북병원,SUNDAY,417396525.0
시청역_1번,MONDAY,7077275385.0
시청역_1번,TUESDAY,8245084682.0
시청역_1번,WEDNESDAY,7802633386.0
시청역_1번,THURSDAY,8318751546.0
시청역_1번,FRIDAY,8162806478.0
시청역_1번,SATURDAY,2624696865.0
시청역_1번,SUNDAY,1737185520.0
시청역_8번,MONDAY,16694126947.0
시청역_8번,TUESDAY,19639209091.0
시청역_8번,WEDNESDAY,17624767980.0
시청역_8번,THURSDAY,18199362197.0
시청역_8번,FRIDAY,19065816811.0
시청역_8번,SATURDAY,2917106581.0
시청역_8번,SUNDAY,1124425669.0
시흥3동 우편취급국,MONDAY,71675119.0
시흥3동 우편취급국,TUESDAY,92319257.0
시흥3동 우편취급국,WEDNESDAY,68088531.0
시흥3동 우편취급국,THURSDAY,68575809.0
시흥3동 우편취급국,FRIDAY,96214641.0
시흥3동 우편취급국,SATURDAY,47039276.0
시흥3동 우편취급국,SUNDAY,515607.0
시흥4동주민센터(서울신흥초등학교),MONDAY,513435175.0
시흥4동주민센터(서울신흥초등학교),TUESDAY,593680730.0
시흥4동주민센터(서울신흥초등학교),WEDNESDAY,643526525.0
시흥4동주민센터(서울신흥초등학교),THURSDAY,652418411.0
시흥4동주민센터(서울신흥초등학교),FRIDAY,671448093.0
시흥4동주민센터(서울신흥초등학교),SATURDAY,808687559.0
시흥4동주민센터(서울신흥초등학교),SUNDAY,688786192.0
시흥동 은행나무사거리,MONDAY,807455410.0
시흥동 은행나무사거리,TUESDAY,964577104.0
시흥동 은행나무사거리,WEDNESDAY,930417911.0
시흥동 은행나무사거리,THURSDAY,977550299.0
시흥동 은행나무사거리,FRIDAY,1098575093.0
시흥동 은행나무사거리,SATURDAY,1414025709.0
시흥동 은행나무사거리,SUNDAY,1236531040.0
시흥초등학교(시흥1동우체국),MONDAY,854046921.0
시흥초등학교(시흥1동우체국),TUESDAY,875195563.0
시흥초등학교(시흥1동우체국),WEDNESDAY,790243286.0
시흥초등학교(시흥1동우체국),THURSDAY,837185955.0
시흥초등학교(시흥1동우체국),FRIDAY,858279433.0
시흥초등학교(시흥1동우체국),SATURDAY,1131222247.0
시흥초등학교(시흥1동우체국),SUNDAY,1019274058.0
신곡종합시장(신월6동 골목시장),MONDAY,245328350.0
신곡종합시장(신월6동 골목시장),TUESDAY,305599082.0
신곡종합시장(신월6동 골목시장),WEDNESDAY,328536616.0
신곡종합시장(신월6동 골목시장),THURSDAY,332590191.0
신곡종합시장(신월6동 골목시장),FRIDAY,400150418.0
신곡종합시장(신월6동 골목시장),SATURDAY,494118220.0
신곡종합시장(신월6동 골목시장),SUNDAY,425345606.0
신곡초등학교,MONDAY,146475288.0
신곡초등학교,TUESDAY,142236585.0
신곡초등학교,WEDNESDAY,135693199.0
신곡초등학교,THURSDAY,121152655.0
신곡초등학교,FRIDAY,151580596.0
신곡초등학교,SATURDAY,183413981.0
신곡초등학교,SUNDAY,163845949.0
신광명마을,MONDAY,190370677.0
신광명마을,TUESDAY,172624924.0
신광명마을,WEDNESDAY,101923517.0
신광명마을,THURSDAY,198930765.0
신광명마을,FRIDAY,170760810.0
신광명마을,SATURDAY,65298633.0
신광명마을,SUNDAY,38395908.0
신구중학교,MONDAY,1505484689.0
신구중학교,TUESDAY,1664540862.0
신구중학교,WEDNESDAY,1699373664.0
신구중학교,THURSDAY,1607424233.0
신구중학교,FRIDAY,1594673524.0
신구중학교,SATURDAY,1939691381.0
신구중학교,SUNDAY,1965325581.0
신금호역 4번,MONDAY,262615228.0
신금호역 4번,TUESDAY,259681802.0
신금호역 4번,WEDNESDAY,282588459.0
신금호역 4번,THURSDAY,245742325.0
신금호역 4번,FRIDAY,271385422.0
신금호역 4번,SATURDAY,341263499.0
신금호역 4번,SUNDAY,261626525.0
신금호역 골목형상점가,MONDAY,1037364326.0
신금호역 골목형상점가,TUESDAY,1059085533.0
신금호역 골목형상점가,WEDNESDAY,1076866555.0
신금호역 골목형상점가,THURSDAY,1091633407.0
신금호역 골목형상점가,FRIDAY,1248159264.0
신금호역 골목형상점가,SATURDAY,1354081906.0
신금호역 골목형상점가,SUNDAY,1080618446.0
신길2동우편취급국,MONDAY,953867931.0
신길2동우편취급국,TUESDAY,839352225.0
신길2동우편취급국,WEDNESDAY,932910183.0
신길2동우편취급국,THURSDAY,962004320.0
신길2동우편취급국,FRIDAY,1015107883.0
신길2동우편취급국,SATURDAY,1523103935.0
신길2동우편취급국,SUNDAY,1542489670.0
신길3동주민센터,MONDAY,527775907.0
신길3동주민센터,TUESDAY,501356105.0
신길3동주민센터,WEDNESDAY,552103293.0
신길3동주민센터,THURSDAY,522119365.0
신길3동주민센터,FRIDAY,582879781.0
신길3동주민센터,SATURDAY,736292377.0
신길3동주민센터,SUNDAY,699964742.0
신길6동주민센터,MONDAY,1234887505.0
신길6동주민센터,TUESDAY,1404605382.0
신길6동주민센터,WEDNESDAY,1295413663.0
신길6동주민센터,THURSDAY,1313284467.0
신길6동주민센터,FRIDAY,1463754985.0
신길6동주민센터,SATURDAY,1336426520.0
신길6동주민센터,SUNDAY,990624026.0
신길동홍어거리,MONDAY,157287412.0
신길동홍어거리,TUESDAY,162702593.0
신길동홍어거리,WEDNESDAY,190397644.0
신길동홍어거리,THURSDAY,193756849.0
신길동홍어거리,FRIDAY,231888968.0
신길동홍어거리,SATURDAY,261171277.0
신길동홍어거리,SUNDAY,226812059.0
신길새마을금고신길4동지점,MONDAY,45860045.0
신길새마을금고신길4동지점,TUESDAY,44450129.0
신길새마을금고신길4동지점,WEDNESDAY,42910331.0
신길새마을금고신길4동지점,THURSDAY,53553203.0
신길새마을금고신길4동지점,FRIDAY,52093134.0
신길새마을금고신길4동지점,SATURDAY,58845385.0
신길새마을금고신길4동지점,SUNDAY,59689467.0
신길역 3번,MONDAY,109820773.0
신길역 3번,TUESDAY,122485662.0
신길역 3번,WEDNESDAY,113308815.0
신길역 3번,THURSDAY,126725206.0
신길역 3번,FRIDAY,121345574.0
신길역 3번,SATURDAY,92572914.0
신길역 3번,SUNDAY,728136.0
신내1동주민센터,MONDAY,3407792497.0
신내1동주민센터,TUESDAY,3862983391.0
신내1동주민센터,WEDNESDAY,4121478931.0
신내1동주민센터,THURSDAY,3974663335.0
신내1동주민센터,FRIDAY,4714472014.0
신내1동주민센터,SATURDAY,5884245563.0
신내1동주민센터,SUNDAY,5086229776.0
신내역 1번,MONDAY,208668451.0
신내역 1번,TUESDAY,271506865.0
신내역 1번,WEDNESDAY,254933779.0
신내역 1번,THURSDAY,237100117.0
신내역 1번,FRIDAY,307728664.0
신내역 1번,SATURDAY,441707887.0
신내역 1번,SUNDAY,413796057.0
신노량진시장(기능상실),MONDAY,113921953.0
신노량진시장(기능상실),TUESDAY,145503134.0
신노량진시장(기능상실),WEDNESDAY,140802645.0
신노량진시장(기능상실),THURSDAY,133403685.0
신노량진시장(기능상실),FRIDAY,197312268.0
신노량진시장(기능상실),SATURDAY,200117296.0
신노량진시장(기능상실),SUNDAY,54382713.0
신논현역,MONDAY,27076882685.0
신논현역,TUESDAY,30849656278.0
신논현역,WEDNESDAY,31586136260.0
신논현역,THURSDAY,33542819616.0
신논현역,FRIDAY,39327536512.0
신논현역,SATURDAY,33908722558.0
신논현역,SUNDAY,19740654989.0
신논현역 1번,MONDAY,1469071324.0
신논현역 1번,TUESDAY,1604488756.0
신논현역 1번,WEDNESDAY,1629239276.0
신논현역 1번,THURSDAY,1677731480.0
신논현역 1번,FRIDAY,1839202860.0
신논현역 1번,SATURDAY,1489672213.0
신논현역 1번,SUNDAY,739746074.0
신당 미래유산 먹거리 골목형상점가,MONDAY,941156478.0
신당 미래유산 먹거리 골목형상점가,TUESDAY,1012043423.0
신당 미래유산 먹거리 골목형상점가,WEDNESDAY,981201695.0
신당 미래유산 먹거리 골목형상점가,THURSDAY,1041139722.0
신당 미래유산 먹거리 골목형상점가,FRIDAY,1362805631.0
신당 미래유산 먹거리 골목형상점가,SATURDAY,2171549150.0
신당 미래유산 먹거리 골목형상점가,SUNDAY,2072624833.0
신당역,MONDAY,7147070880.0
신당역,TUESDAY,8240372884.0
신당역,WEDNESDAY,8776935557.0
신당역,THURSDAY,8755480930.0
신당역,FRIDAY,9927130444.0
신당역,SATURDAY,9064719086.0
신당역,SUNDAY,5624423533.0
신당역 3번,MONDAY,875012143.0
신당역 3번,TUESDAY,1228880004.0
신당역 3번,WEDNESDAY,1283000767.0
신당역 3번,THURSDAY,1327749270.0
신당역 3번,FRIDAY,1725710922.0
신당역 3번,SATURDAY,1993348248.0
신당역 3번,SUNDAY,1360601490.0
신대림초등학교,MONDAY,74214567.0
신대림초등학교,TUESDAY,51416878.0
신대림초등학교,WEDNESDAY,74355086.0
신대림초등학교,THURSDAY,72924768.0
신대림초등학교,FRIDAY,100701576.0
신대림초등학교,SATURDAY,143660977.0
신대림초등학교,SUNDAY,191580080.0
