commercial_area,age,total_sales
창신1동주민센터,FORTIES,69955703.0
창신1동주민센터,FIFTIES,77848110.0
창신1동주민센터,SIXTIES_PLUS,132186271.0
창신골목시장,TEENS,62890637.0
창신골목시장,TWENTIES,1645504171.0
창신골목시장,THIRTIES,2518297159.0
창신골목시장,FORTIES,2244885278.0
창신골목시장,FIFTIES,3618387430.0
창신골목시장,SIXTIES_PLUS,3416432174.0
창신역 4번,TEENS,1186711.0
창신역 4번,TWENTIES,41661682.0
창신역 4번,THIRTIES,127945240.0
창신역 4번,FORTIES,198653343.0
창신역 4번,FIFTIES,320367877.0
창신역 4번,SIXTIES_PLUS,348995393.0
천동초등학교,TEENS,517046.0
천동초등학교,TWENTIES,15204516.0
천동초등학교,THIRTIES,69210503.0
천동초등학교,FORTIES,128339284.0
천동초등학교,FIFTIES,237473977.0
천동초등학교,SIXTIES_PLUS,204382528.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",TEENS,1759842.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",TWENTIES,70052696.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",THIRTIES,155982817.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",FORTIES,236850504.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",FIFTIES,222174631.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",SIXTIES_PLUS,106126432.0
천일초등학교,TEENS,340480.0
천일초등학교,TWENTIES,2790673.0
천일초등학교,THIRTIES,3175470.0
천일초등학교,FORTIES,17645480.0
천일초등학교,FIFTIES,28835968.0
천일초등학교,SIXTIES_PLUS,22359004.0
천호1동주민센터,TEENS,1200022.0
천호1동주민센터,TWENTIES,40731962.0
천호1동주민센터,THIRTIES,98549087.0
천호1동주민센터,FORTIES,81817263.0
천호1동주민센터,FIFTIES,116767892.0
천호1동주민센터,SIXTIES_PLUS,115083171.0
천호공원(해공체육문화센터),TEENS,7093706.0
천호공원(해공체육문화센터),TWENTIES,492387543.0
천호공원(해공체육문화센터),THIRTIES,975778812.0
천호공원(해공체육문화센터),FORTIES,2007182629.0
천호공원(해공체육문화센터),FIFTIES,3025079353.0
천호공원(해공체육문화센터),SIXTIES_PLUS,2301597478.0
천호역,TEENS,242758774.0
천호역,TWENTIES,10301991233.0
천호역,THIRTIES,16379859489.0
천호역,FORTIES,9877801550.0
천호역,FIFTIES,9549010615.0
천호역,SIXTIES_PLUS,9008963245.0
천호역 1번(천호문구완구거리),TEENS,1573748.0
천호역 1번(천호문구완구거리),TWENTIES,216578272.0
천호역 1번(천호문구완구거리),THIRTIES,745865987.0
천호역 1번(천호문구완구거리),FORTIES,656977505.0
천호역 1번(천호문구완구거리),FIFTIES,909628759.0
천호역 1번(천호문구완구거리),SIXTIES_PLUS,1052044140.0
천호역 6번,TEENS,23401505.0
천호역 6번,TWENTIES,720619574.0
천호역 6번,THIRTIES,1268751290.0
천호역 6번,FORTIES,1009164500.0
천호역 6번,FIFTIES,1102407517.0
천호역 6번,SIXTIES_PLUS,1118951315.0
천호지구대(천호동자전거거리),TEENS,6186495.0
천호지구대(천호동자전거거리),TWENTIES,353026139.0
천호지구대(천호동자전거거리),THIRTIES,1280327042.0
천호지구대(천호동자전거거리),FORTIES,1153188284.0
천호지구대(천호동자전거거리),FIFTIES,1415057091.0
천호지구대(천호동자전거거리),SIXTIES_PLUS,1618125756.0
천호초등학교,TEENS,2973641.0
천호초등학교,TWENTIES,88746085.0
천호초등학교,THIRTIES,171332327.0
천호초등학교,FORTIES,195648965.0
천호초등학교,FIFTIES,242454427.0
천호초등학교,SIXTIES_PLUS,255659618.0
천호태영아파트,TEENS,34404451.0
천호태영아파트,TWENTIES,318788820.0
천호태영아파트,THIRTIES,460583756.0
천호태영아파트,FORTIES,327329575.0
천호태영아파트,FIFTIES,282522127.0
천호태영아파트,SIXTIES_PLUS,182648771.0
청계산원터골,TEENS,313684.0
청계산원터골,TWENTIES,146753377.0
청계산원터골,THIRTIES,541400079.0
청계산원터골,FORTIES,490404077.0
청계산원터골,FIFTIES,538066262.0
청계산원터골,SIXTIES_PLUS,719871830.0
청계산입구역 2번(내곡동주민센터),TEENS,1667269.0
청계산입구역 2번(내곡동주민센터),TWENTIES,157939548.0
청계산입구역 2번(내곡동주민센터),THIRTIES,566254589.0
청계산입구역 2번(내곡동주민센터),FORTIES,888920330.0
청계산입구역 2번(내곡동주민센터),FIFTIES,1157843494.0
청계산입구역 2번(내곡동주민센터),SIXTIES_PLUS,1850125272.0
청계천공구상가,TEENS,18643966.0
청계천공구상가,TWENTIES,3298144339.0
청계천공구상가,THIRTIES,2970205764.0
청계천공구상가,FORTIES,1573368124.0
청계천공구상가,FIFTIES,1384456335.0
청계천공구상가,SIXTIES_PLUS,926850674.0
청계천박물관,TEENS,0.0
청계천박물관,TWENTIES,19091564.0
청계천박물관,THIRTIES,102350398.0
청계천박물관,FORTIES,110021629.0
청계천박물관,FIFTIES,115674115.0
청계천박물관,SIXTIES_PLUS,87440518.0
청구역 1번,TEENS,1905275.0
청구역 1번,TWENTIES,272271553.0
청구역 1번,THIRTIES,585298729.0
청구역 1번,FORTIES,558169848.0
청구역 1번,FIFTIES,936938772.0
청구역 1번,SIXTIES_PLUS,621621006.0
청구역 3번,TEENS,14404498.0
청구역 3번,TWENTIES,577970538.0
청구역 3번,THIRTIES,1251705777.0
청구역 3번,FORTIES,1005619370.0
청구역 3번,FIFTIES,912370222.0
청구역 3번,SIXTIES_PLUS,596441123.0
청담근린공원,TEENS,395143.0
청담근린공원,TWENTIES,11791961.0
청담근린공원,THIRTIES,34286099.0
청담근린공원,FORTIES,14552043.0
청담근린공원,FIFTIES,9782307.0
청담근린공원,SIXTIES_PLUS,13341017.0
청담사거리(청담동명품거리),TEENS,153582391.0
청담사거리(청담동명품거리),TWENTIES,9496945234.0
청담사거리(청담동명품거리),THIRTIES,23151831448.0
청담사거리(청담동명품거리),FORTIES,16351167647.0
청담사거리(청담동명품거리),FIFTIES,13041178309.0
청담사거리(청담동명품거리),SIXTIES_PLUS,9007207006.0
청담삼익시장,TEENS,542674.0
청담삼익시장,TWENTIES,65513350.0
청담삼익시장,THIRTIES,287692385.0
청담삼익시장,FORTIES,464338038.0
청담삼익시장,FIFTIES,366956333.0
청담삼익시장,SIXTIES_PLUS,409440824.0
청담역 12번,TEENS,359203.0
청담역 12번,TWENTIES,23631314.0
청담역 12번,THIRTIES,46727171.0
청담역 12번,FORTIES,22097577.0
청담역 12번,FIFTIES,21866042.0
청담역 12번,SIXTIES_PLUS,21421729.0
청량리농수산물시장,TEENS,340663.0
청량리농수산물시장,TWENTIES,44993102.0
청량리농수산물시장,THIRTIES,148070465.0
청량리농수산물시장,FORTIES,279873524.0
청량리농수산물시장,FIFTIES,552045133.0
청량리농수산물시장,SIXTIES_PLUS,1177753484.0
청량리수산시장,TEENS,0.0
청량리수산시장,TWENTIES,0.0
청량리수산시장,THIRTIES,160356.0
청량리수산시장,FORTIES,0.0
청량리수산시장,FIFTIES,1291760.0
청량리수산시장,SIXTIES_PLUS,1763921.0
청량리역(청량리),TEENS,99621711.0
청량리역(청량리),TWENTIES,3348166711.0
청량리역(청량리),THIRTIES,5038969971.0
청량리역(청량리),FORTIES,5011358148.0
청량리역(청량리),FIFTIES,6367534238.0
청량리역(청량리),SIXTIES_PLUS,8302983368.0
청량리전통시장,TEENS,27240727.0
청량리전통시장,TWENTIES,1237689312.0
청량리전통시장,THIRTIES,3246495071.0
청량리전통시장,FORTIES,4703796635.0
청량리전통시장,FIFTIES,5805496309.0
청량리전통시장,SIXTIES_PLUS,9958416065.0
청량리종합시장,TEENS,1501068.0
청량리종합시장,TWENTIES,179476415.0
청량리종합시장,THIRTIES,425537410.0
청량리종합시장,FORTIES,496226692.0
청량리종합시장,FIFTIES,675250142.0
청량리종합시장,SIXTIES_PLUS,1267877206.0
청량리청과물시장,TEENS,13694153.0
청량리청과물시장,TWENTIES,937137097.0
청량리청과물시장,THIRTIES,2102094663.0
청량리청과물시장,FORTIES,2757546083.0
청량리청과물시장,FIFTIES,3705111964.0
청량리청과물시장,SIXTIES_PLUS,7348977368.0
청량종합도매시장,TEENS,345759.0
청량종합도매시장,TWENTIES,30761592.0
청량종합도매시장,THIRTIES,48756950.0
청량종합도매시장,FORTIES,128271447.0
청량종합도매시장,FIFTIES,70080590.0
청량종합도매시장,SIXTIES_PLUS,214917738.0
청량초등학교,TEENS,2139002.0
청량초등학교,TWENTIES,69295326.0
청량초등학교,THIRTIES,71594962.0
청량초등학교,FORTIES,58497027.0
청량초등학교,FIFTIES,68930076.0
청량초등학교,SIXTIES_PLUS,40546844.0
청룡동주민센터,TEENS,9196136.0
청룡동주민센터,TWENTIES,193589948.0
청룡동주민센터,THIRTIES,296048859.0
청룡동주민센터,FORTIES,325569989.0
청룡동주민센터,FIFTIES,378567892.0
청룡동주민센터,SIXTIES_PLUS,286450998.0
청림동주민센터(상도중학교),TEENS,0.0
청림동주민센터(상도중학교),TWENTIES,1616631.0
청림동주민센터(상도중학교),THIRTIES,11237280.0
청림동주민센터(상도중학교),FORTIES,19874387.0
청림동주민센터(상도중학교),FIFTIES,28635852.0
청림동주민센터(상도중학교),SIXTIES_PLUS,18359503.0
청와대사랑채,TEENS,5438024.0
청와대사랑채,TWENTIES,577893030.0
청와대사랑채,THIRTIES,1152323387.0
청와대사랑채,FORTIES,571075052.0
청와대사랑채,FIFTIES,476085056.0
청와대사랑채,SIXTIES_PLUS,350989273.0
체부동홍종문가옥,TEENS,1478904.0
체부동홍종문가옥,TWENTIES,69198977.0
체부동홍종문가옥,THIRTIES,42384381.0
체부동홍종문가옥,FORTIES,11451301.0
체부동홍종문가옥,FIFTIES,14506385.0
체부동홍종문가옥,SIXTIES_PLUS,5610082.0
"총신대입구역(이수, 총신대)",TEENS,867636241.0
"총신대입구역(이수, 총신대)",TWENTIES,20137977758.0
"총신대입구역(이수, 총신대)",THIRTIES,28952388926.0
"총신대입구역(이수, 총신대)",FORTIES,20183107456.0
"총신대입구역(이수, 총신대)",FIFTIES,20715327174.0
"총신대입구역(이수, 총신대)",SIXTIES_PLUS,18982898854.0
총신대학교,TEENS,0.0
총신대학교,TWENTIES,1841033.0
총신대학교,THIRTIES,3413924.0
총신대학교,FORTIES,3829970.0
총신대학교,FIFTIES,1304983.0
총신대학교,SIXTIES_PLUS,465320.0
촬영소사거리,TEENS,4937271.0
촬영소사거리,TWENTIES,344719752.0
촬영소사거리,THIRTIES,640547086.0
촬영소사거리,FORTIES,833536018.0
촬영소사거리,FIFTIES,1193336786.0
촬영소사거리,SIXTIES_PLUS,1003748400.0
충무로역,TEENS,832906177.0
충무로역,TWENTIES,16825527123.0
충무로역,THIRTIES,17754072832.0
충무로역,FORTIES,13876095309.0
충무로역,FIFTIES,17061104122.0
충무로역,SIXTIES_PLUS,13572776861.0
충무초등학교,TEENS,25303588.0
충무초등학교,TWENTIES,396781949.0
충무초등학교,THIRTIES,318236414.0
충무초등학교,FORTIES,275080071.0
충무초등학교,FIFTIES,328633632.0
충무초등학교,SIXTIES_PLUS,588026768.0
충신시장옆,TEENS,335798.0
충신시장옆,TWENTIES,69598075.0
충신시장옆,THIRTIES,214968675.0
충신시장옆,FORTIES,272031576.0
충신시장옆,FIFTIES,369249553.0
충신시장옆,SIXTIES_PLUS,364853232.0
충정로역,TEENS,8496241.0
충정로역,TWENTIES,957923777.0
충정로역,THIRTIES,2186053816.0
충정로역,FORTIES,1773594267.0
충정로역,FIFTIES,1694495296.0
충정로역,SIXTIES_PLUS,838593418.0
충정로역 3번,TEENS,5657557.0
충정로역 3번,TWENTIES,507809839.0
충정로역 3번,THIRTIES,1426598779.0
충정로역 3번,FORTIES,1198414055.0
충정로역 3번,FIFTIES,1035772731.0
충정로역 3번,SIXTIES_PLUS,494618197.0
충정로역 6번,TEENS,14779459.0
충정로역 6번,TWENTIES,484576069.0
충정로역 6번,THIRTIES,1021101397.0
충정로역 6번,FORTIES,1100569082.0
충정로역 6번,FIFTIES,1175517440.0
충정로역 6번,SIXTIES_PLUS,744285620.0
충정로현대아파트,TEENS,4528959.0
충정로현대아파트,TWENTIES,167942442.0
충정로현대아파트,THIRTIES,435792751.0
충정로현대아파트,FORTIES,467732810.0
충정로현대아파트,FIFTIES,538122162.0
충정로현대아파트,SIXTIES_PLUS,322568238.0
코엑스,TEENS,382298810.0
코엑스,TWENTIES,6923634776.0
코엑스,THIRTIES,12075548979.0
코엑스,FORTIES,8881991292.0
코엑스,FIFTIES,5462400648.0
코엑스,SIXTIES_PLUS,4441921187.0
큰굴다리,TEENS,776511.0
큰굴다리,TWENTIES,51733455.0
큰굴다리,THIRTIES,133019261.0
큰굴다리,FORTIES,106065225.0
큰굴다리,FIFTIES,130440648.0
큰굴다리,SIXTIES_PLUS,118924994.0
태능엔터피아(태릉시장),TEENS,879875.0
태능엔터피아(태릉시장),TWENTIES,23344186.0
태능엔터피아(태릉시장),THIRTIES,69397011.0
태능엔터피아(태릉시장),FORTIES,100235980.0
태능엔터피아(태릉시장),FIFTIES,140591160.0
태능엔터피아(태릉시장),SIXTIES_PLUS,143941150.0
태릉시장 특화거리,TEENS,14964988.0
태릉시장 특화거리,TWENTIES,587399864.0
태릉시장 특화거리,THIRTIES,1581945117.0
태릉시장 특화거리,FORTIES,1524978764.0
태릉시장 특화거리,FIFTIES,1675550512.0
태릉시장 특화거리,SIXTIES_PLUS,1536660462.0
태릉입구역,TEENS,103437589.0
태릉입구역,TWENTIES,3156664393.0
태릉입구역,THIRTIES,4985557893.0
태릉입구역,FORTIES,4634267453.0
태릉입구역,FIFTIES,5384634958.0
태릉입구역,SIXTIES_PLUS,4289811845.0
태릉입구역 4번,TEENS,18709055.0
태릉입구역 4번,TWENTIES,253866487.0
태릉입구역 4번,THIRTIES,228966958.0
태릉입구역 4번,FORTIES,184660481.0
태릉입구역 4번,FIFTIES,219638911.0
태릉입구역 4번,SIXTIES_PLUS,159316103.0
텃골근린공원,TEENS,1526311.0
텃골근린공원,TWENTIES,140152499.0
텃골근린공원,THIRTIES,237308708.0
텃골근린공원,FORTIES,177056633.0
텃골근린공원,FIFTIES,181279762.0
텃골근린공원,SIXTIES_PLUS,73864192.0
테크노상가(엘리시움),TEENS,1434333.0
테크노상가(엘리시움),TWENTIES,43109661.0
테크노상가(엘리시움),THIRTIES,151453563.0
테크노상가(엘리시움),FORTIES,289304473.0
테크노상가(엘리시움),FIFTIES,364455928.0
테크노상가(엘리시움),SIXTIES_PLUS,548126193.0
통인시장,TEENS,42660922.0
통인시장,TWENTIES,2271033308.0
통인시장,THIRTIES,2590309354.0
통인시장,FORTIES,2367281747.0
통인시장,FIFTIES,3404540922.0
통인시장,SIXTIES_PLUS,1870790847.0
퇴계로5가,TEENS,3895521.0
퇴계로5가,TWENTIES,208227511.0
퇴계로5가,THIRTIES,770399390.0
퇴계로5가,FORTIES,877189798.0
퇴계로5가,FIFTIES,1091083536.0
퇴계로5가,SIXTIES_PLUS,1764300600.0
투구봉어린이공원,TEENS,3210912.0
투구봉어린이공원,TWENTIES,25536723.0
투구봉어린이공원,THIRTIES,68340731.0
투구봉어린이공원,FORTIES,76246300.0
투구봉어린이공원,FIFTIES,93948084.0
투구봉어린이공원,SIXTIES_PLUS,62915755.0
평창동동측,TEENS,398983.0
평창동동측,TWENTIES,27832241.0
평창동동측,THIRTIES,88515453.0
평창동동측,FORTIES,135937915.0
평창동동측,FIFTIES,243272440.0
평창동동측,SIXTIES_PLUS,186633035.0
평창동서측,TEENS,48663165.0
평창동서측,TWENTIES,197883915.0
평창동서측,THIRTIES,279079962.0
평창동서측,FORTIES,438285736.0
평창동서측,FIFTIES,402941855.0
평창동서측,SIXTIES_PLUS,465603221.0
포방터시장,TEENS,9410345.0
포방터시장,TWENTIES,203748386.0
포방터시장,THIRTIES,432646163.0
포방터시장,FORTIES,520496785.0
포방터시장,FIFTIES,626315600.0
포방터시장,SIXTIES_PLUS,606509286.0
포스코사거리,TEENS,281720565.0
포스코사거리,TWENTIES,16006853797.0
포스코사거리,THIRTIES,43424204848.0
포스코사거리,FORTIES,36648343740.0
포스코사거리,FIFTIES,24227612454.0
포스코사거리,SIXTIES_PLUS,12265437904.0
포이사거리(삼호물산),TEENS,201320071.0
포이사거리(삼호물산),TWENTIES,5291943171.0
포이사거리(삼호물산),THIRTIES,11824724040.0
포이사거리(삼호물산),FORTIES,11659084923.0
포이사거리(삼호물산),FIFTIES,12251726703.0
포이사거리(삼호물산),SIXTIES_PLUS,8794656882.0
포이초등학교(개포목련어린이공원),TEENS,31210815.0
포이초등학교(개포목련어린이공원),TWENTIES,278454233.0
포이초등학교(개포목련어린이공원),THIRTIES,721691940.0
포이초등학교(개포목련어린이공원),FORTIES,689801730.0
포이초등학교(개포목련어린이공원),FIFTIES,699276105.0
포이초등학교(개포목련어린이공원),SIXTIES_PLUS,404365052.0
푸른동산공원,TEENS,1460470.0
푸른동산공원,TWENTIES,88094329.0
푸른동산공원,THIRTIES,182066835.0
푸른동산공원,FORTIES,169994384.0
푸른동산공원,FIFTIES,319679809.0
푸른동산공원,SIXTIES_PLUS,213206816.0
푸른들청소년도서관,TEENS,55486951.0
푸른들청소년도서관,TWENTIES,1110939520.0
푸른들청소년도서관,THIRTIES,2128397081.0
푸른들청소년도서관,FORTIES,2782769963.0
푸른들청소년도서관,FIFTIES,3449283153.0
푸른들청소년도서관,SIXTIES_PLUS,2714831604.0
풍납시장,TEENS,12705919.0
풍납시장,TWENTIES,426768977.0
풍납시장,THIRTIES,821550132.0
풍납시장,FORTIES,1143711721.0
풍납시장,FIFTIES,1495030556.0
풍납시장,SIXTIES_PLUS,1924597664.0
하나고등학교,TEENS,1868371.0
하나고등학교,TWENTIES,147595313.0
하나고등학교,THIRTIES,242426861.0
하나고등학교,FORTIES,135152915.0
하나고등학교,FIFTIES,115417277.0
하나고등학교,SIXTIES_PLUS,64440453.0
하나은행 망우동지점,TEENS,11481324.0
하나은행 망우동지점,TWENTIES,498159391.0
하나은행 망우동지점,THIRTIES,1313044755.0
하나은행 망우동지점,FORTIES,1749257544.0
하나은행 망우동지점,FIFTIES,3054765161.0
하나은행 망우동지점,SIXTIES_PLUS,3854743385.0
학동근린공원,TEENS,37690.0
학동근린공원,TWENTIES,11666749.0
학동근린공원,THIRTIES,23449782.0
학동근린공원,FORTIES,24771227.0
학동근린공원,FIFTIES,12191859.0
학동근린공원,SIXTIES_PLUS,7703328.0
학동사거리,TEENS,337803061.0
학동사거리,TWENTIES,15657497281.0
학동사거리,THIRTIES,34864302415.0
학동사거리,FORTIES,20768434365.0
학동사거리,FIFTIES,16066914515.0
학동사거리,SIXTIES_PLUS,10583194424.0
학동역,TEENS,98587961.0
학동역,TWENTIES,6783762500.0
학동역,THIRTIES,15208018893.0
학동역,FORTIES,10979250236.0
학동역,FIFTIES,7587703770.0
학동역,SIXTIES_PLUS,4119266587.0
학동초등학교,TEENS,112014.0
학동초등학교,TWENTIES,36305612.0
학동초등학교,THIRTIES,90068250.0
학동초등학교,FORTIES,73580583.0
학동초등학교,FIFTIES,54663062.0
학동초등학교,SIXTIES_PLUS,30743665.0
한강로동땡땡거리(은행나무길),TEENS,56429800.0
한강로동땡땡거리(은행나무길),TWENTIES,4790677956.0
